agent,episode,seed,score,max_tile,steps,won,first_512,first_1024,first_2048,actions
expectimax,10,1130604997,2812,256,239,False,,,,"0,1,1,3,1,2,1,0,0,1,0,2,1,2,1,1,0,1,0,2,0,1,0,1,1,0,1,0,1,1,1,1,2,1,1,2,1,1,2,2,1,2,1,2,2,2,1,1,1,2,2,1,0,1,1,2,0,1,1,1,2,1,1,0,1,2,1,2,1,2,2,0,1,1,1,1,0,1,2,2,1,0,1,1,0,1,1,2,1,0,1,0,1,1,1,1,1,2,0,1,2,1,0,0,1,2,1,2,2,2,0,1,2,1,0,1,2,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,2,1,0,1,1,1,0,0,2,1,0,1,2,0,2,1,0,0,0,2,1,0,2,1,0,0,1,0,1,1,1,0,0,1,2,1,0,1,1,2,1,2,2,2,0,1,2,1,1,1,0,1,0,0,1,2,0,1,1,1,1,0,0,0,3,1,0,0,0,0,2,0,1,1,0,1,0,0,1,2,1,1,0,1,2,2,2,2,1,0,3,1,0,2,1,0,1,2,2,2"
expectimax,11,2095133045,6176,512,436,False,254.0,,,"1,1,0,1,1,1,1,0,1,1,2,1,1,1,0,1,1,0,0,1,2,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,1,2,1,0,1,1,0,1,0,1,2,1,1,1,1,1,1,2,1,0,2,1,0,1,2,1,2,2,1,2,0,2,1,1,2,1,2,2,1,1,2,1,2,1,0,0,1,0,1,1,2,1,2,1,2,2,1,2,1,2,1,2,1,2,1,1,2,2,0,1,1,2,1,1,2,2,1,1,1,2,1,1,2,2,1,0,0,1,0,1,0,0,0,0,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,0,1,1,0,2,1,0,1,0,0,0,1,1,2,1,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1,0,0,1,1,1,0,1,1,2,1,2,1,1,0,0,1,0,1,1,1,2,1,0,1,1,0,1,1,1,1,2,1,2,1,1,2,1,0,0,1,0,1,1,0,0,0,1,2,1,0,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,1,1,2,2,0,1,0,0,1,2,1,1,1,0,1,0,1,1,1,2,1,2,1,1,2,1,1,0,0,1,1,0,0,0,0,1,2,2,1,2,1,2,2,1,1,1,2,1,2,1,2,2,2,2,1,1,1,1,0,1,0,1,2,0,1,1,1,1,2,1,1,0,1,0,1,2,1,1,2,1,1,0,1,0,0,1,2,2,2,2,1,1,1,1,1,1,2,1,2,0,2,0,2,1,1,2,1,1,2,1,2,1,0,1,0,1,0,2,0,1,0,0,2,1,0,0,0,1,0,2,0,2,2,1,0,2,1,1,2,0,1,1,2,1,2,1,2,1,0,0,2,0,1,0,0,1,0,1,2,0,2,1,0,0,2,2,2,2,1,0,1,2,2,1,1,2,2,2,2,1,1,1,0,2,2,2,2,1,0,1"
expectimax,12,1580016183,2924,256,246,False,,,,"1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,2,1,1,0,1,1,2,1,0,1,1,1,1,1,2,1,1,2,1,0,0,1,1,0,1,1,1,1,1,0,1,2,1,1,3,1,0,1,2,1,0,0,2,0,1,2,1,2,1,0,1,0,1,1,0,0,0,1,1,1,2,2,1,1,2,1,1,1,1,2,2,2,1,1,2,2,1,1,1,2,1,1,1,2,2,1,2,1,1,1,0,1,1,1,2,1,0,1,1,1,1,2,1,1,2,1,2,0,1,1,1,1,3,1,0,1,1,0,1,1,0,1,2,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,2,0,1,1,2,2,2,1,1,1,0,1,2,1,0,1,2,0,1,1,1,2,1,1,0,1,2,2,2,1,1,2,1,2,1,2,1,2,2,0,2,0,2,1,1,2,1,1,0,1,2,2,1,1,0,2,1,0,1,2,1,1,1,0,1,2,1,1,2,0,2,1,0,2,2,2,2,1,2"
expectimax,13,1634535062,2436,256,207,False,,,,"0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,2,1,1,1,1,2,1,0,1,0,1,2,1,0,1,1,1,1,2,1,1,2,1,1,2,1,1,2,2,1,0,0,1,1,0,1,1,1,0,1,1,1,2,1,1,1,1,2,2,1,1,1,0,0,0,1,2,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,2,1,1,0,1,0,0,3,1,2,1,0,0,0,1,1,2,0,2,1,0,1,1,1,0,2,2,1,1,0,1,0,1,1,0,1,0,0,1,2,1,2,1,2,1,1,2,1,1,2,1,0,2,1,2,2,1,2,1,0,1,1,0,1,0,1,1,0,1,2,0,1,0,1,0,1,0,0,1,0,0,1,2,1,0,1,0,2,0,1,0,0,0,2,2,1,2,2,2,1,0,1,1,0,1,2,1,0,2,1,0,0,1,1"
expectimax,14,1540770719,12528,1024,748,False,245.0,505.0,,"1,1,1,2,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,2,0,1,1,0,0,0,1,2,1,0,1,0,1,1,1,1,1,1,1,1,1,1,2,1,0,0,1,1,2,1,1,0,1,1,1,1,0,1,1,1,1,2,1,0,0,1,2,1,1,0,1,2,1,1,1,1,1,2,1,0,1,1,1,1,1,2,1,1,1,0,2,1,2,1,0,1,1,2,1,1,1,0,1,0,0,1,0,1,2,1,1,1,0,1,1,1,1,1,2,0,1,0,1,0,1,1,2,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,2,2,2,1,0,1,1,0,0,1,1,1,0,1,1,1,1,2,1,1,2,1,1,2,1,1,1,0,1,0,0,0,0,0,2,1,2,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,0,2,1,1,1,2,1,1,2,0,1,2,2,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,0,0,1,1,2,2,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,3,1,1,1,2,0,1,1,1,1,0,1,0,0,2,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,2,1,2,1,1,0,1,2,1,0,1,1,0,1,1,3,1,1,0,1,2,2,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,2,1,2,1,2,0,2,1,2,1,1,2,2,2,1,1,0,1,2,1,2,1,1,2,1,0,1,2,2,2,2,1,0,1,2,1,2,1,0,1,0,1,2,1,0,1,2,1,0,1,0,1,0,2,1,2,2,1,0,0,2,1,2,1,0,2,1,2,1,1,2,1,2,1,1,0,1,1,2,2,1,1,2,1,1,0,1,0,1,2,2,1,2,1,1,0,1,2,0,1,1,1,2,1,2,1,2,1,1,0,1,1,0,1,1,0,1,1,1,2,1,1,1,0,1,1,0,0,1,0,0,1,0,1,2,1,2,1,0,1,1,0,0,0,0,1,2,1,1,0,0,1,1,0,0,1,0,0,1,0,1,2,1,0,2,1,0,1,2,1,0,0,1,1,2,0,1,1,0,2,0,1,0,1,1,1,0,2,1,0,1,2,0,2,1,0,1,1,2,1,1,1,0,0,2,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,2,1,1,0,1,1,0,2,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,2,1,0,0,0,1,0,1,2,2,2,1,0,0,2,2,1,2,1,1,0,1,1,1,1,2,1,0,1,2,0,1,1,1,1,2,1,1,1,0,2,1,2,1,1,1,2,1,2,1,1,1,1,0,0,0,1,2,2,1,0,1,1,0,1,1,2,1,1,0,0,0,2,1,1,2,1,2,1,1,1,0,1,2,0,0,0,0,1,0,2,1,1,0,0,1,0,1,0,2,1,0,1,2,1,0,2,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,2,0,1,1,2,1,1,1,2,1,0,2,0,1,0,2,1,0,2,1,0,0,0,0,1,0,1,2,1,0,1,2,1,0,0,1,2,1,2,1,0,2,2,2,2"
expectimax,15,1688060240,5600,512,388,False,287.0,,,"1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,2,0,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,2,1,2,1,1,2,1,2,1,1,1,0,0,1,1,1,1,0,1,1,1,2,1,0,1,2,1,0,0,1,1,1,1,0,2,1,2,1,1,1,0,1,1,1,0,2,0,1,1,2,1,1,0,0,1,1,1,2,1,2,1,2,1,2,1,2,1,1,2,1,2,1,1,2,2,0,1,2,2,1,1,1,1,2,0,1,2,1,2,2,1,1,0,2,1,0,1,1,0,0,1,0,0,1,0,1,2,1,0,0,1,2,2,1,2,1,1,1,1,2,1,2,0,2,1,2,1,2,1,0,1,1,0,1,2,1,1,3,1,1,1,0,0,0,1,2,1,1,0,1,1,1,2,1,1,2,0,0,2,0,1,0,0,1,2,1,1,0,2,2,2,1,0,1,1,0,2,1,0,1,0,2,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,2,1,2,1,1,2,1,1,2,1,2,1,2,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,1,0,2,2,2,1,0,0,1,2,1,0,1,1,0,2,1,1,0,1,2,1,0,1,0,1,0,1,0,3,1,0,1,1,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,2,1,0,2,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,2,1,2,1,1,1,2,0,2,2,2,1,0,0,1,0,1,0,2,1,2,2,2,2,0,1,0,1,2,1,2,2,1,2,2"
expectimax,16,1102145672,6412,512,458,False,261.0,,,"1,0,1,0,0,1,0,1,1,0,0,1,0,1,2,0,1,0,1,1,1,1,1,1,1,2,2,1,1,0,1,1,0,1,1,1,0,1,1,2,1,0,0,1,2,1,2,2,1,2,1,2,1,1,0,1,2,1,1,1,0,1,0,2,0,0,1,2,0,1,2,1,1,2,0,1,0,1,0,1,1,1,0,1,0,1,2,2,1,2,1,2,1,1,1,1,0,1,1,0,1,0,1,0,0,1,2,1,1,0,1,2,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,1,2,1,2,1,1,2,1,1,2,2,1,1,2,2,0,1,2,1,2,1,1,0,1,2,1,1,2,1,1,0,1,2,1,0,0,1,2,1,1,1,0,1,0,1,1,0,1,2,1,1,1,2,1,0,1,2,1,1,2,1,1,1,1,1,2,2,1,2,1,1,2,1,2,0,2,1,1,2,1,0,1,1,2,1,0,1,1,0,2,1,1,2,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,2,1,0,0,1,1,1,1,0,1,0,1,1,2,1,1,2,1,2,2,1,0,1,1,1,1,0,0,3,1,1,2,1,0,1,0,2,2,1,1,1,1,2,1,1,2,1,2,1,2,1,2,0,1,1,2,2,1,2,2,0,0,1,2,1,1,0,1,0,1,0,1,0,2,1,1,1,1,0,1,1,1,1,0,1,0,1,2,2,1,1,2,2,1,0,2,1,1,1,0,1,0,1,0,2,1,1,1,2,1,1,1,1,2,0,1,1,1,0,1,0,1,2,1,2,1,2,2,2,2,2,1,0,1,0,2,0,0,1,1,2,1,2,1,0,1,1,2,1,2,1,2,2,1,1,2,1,1,0,0,1,0,2,0,1,2,1,2,2,2,2,1,1,1,1,2,2,1,1,0,0,0,2,0,1,0,0,0,1,0,1,1,1,0,2,1,0,1,2,2,2"
expectimax,17,275121930,4872,512,346,False,286.0,,,"1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,2,1,0,1,1,1,1,0,1,0,2,1,1,0,1,2,2,1,2,2,0,2,1,1,1,1,1,2,1,1,1,1,0,1,0,0,2,0,1,0,1,1,2,0,0,0,1,1,0,0,2,1,1,2,1,2,2,2,0,1,0,1,0,0,1,2,1,0,1,0,1,1,0,1,0,1,1,2,0,1,1,1,2,2,1,0,1,1,1,0,1,0,1,1,2,1,2,1,1,0,1,0,1,2,0,2,1,0,1,2,1,1,0,1,2,2,1,0,0,1,1,2,1,1,0,0,1,1,2,0,0,1,2,1,0,2,2,2,2,1,2,2,2,2,1,0,1,0,1,1,0,1,1,2,0,1,1,1,1,1,0,1,0,1,1,0,2,1,2,1,2,1,1,2,0,1,1,2,1,1,1,0,1,3,1,0,1,1,1,0,2,1,2,1,2,1,2,1,2,0,2,0,1,1,2,1,2,1,1,2,2,1,2,0,2,2,2,1,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,2,2,1,0,1,2,1,0,2,1,0,0,1,2,1,0,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,0,0,1,2,1,2,2,2,2,1,0,0,1,0,0,1,1,2,1,2,1,0,1,1,1,1,2,1,2,2,1,1,2,2,1,2,0,2,1,1,1,2,2"
expectimax,18,1803345590,5728,512,404,False,279.0,,,"1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,2,2,1,1,2,1,1,2,1,0,0,1,2,0,1,1,1,2,1,1,1,1,0,1,1,0,2,0,1,1,1,1,2,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,2,1,1,2,2,2,1,1,0,0,0,3,1,1,1,2,1,0,1,0,1,0,1,0,1,1,0,1,2,1,1,1,0,1,2,1,1,1,2,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,2,1,1,1,0,1,1,1,2,1,1,2,1,2,1,0,1,0,1,1,0,1,0,2,0,1,1,2,1,1,2,1,2,2,2,0,1,2,1,0,1,0,1,0,0,1,2,0,1,2,2,1,1,1,1,1,1,2,1,0,1,1,1,0,2,1,1,0,1,2,1,0,1,0,1,0,1,0,0,1,2,1,1,1,1,0,1,0,0,2,0,1,0,1,1,2,1,1,2,1,2,1,3,1,0,0,1,0,0,1,2,1,2,1,1,1,1,2,2,1,0,1,2,1,0,1,2,1,0,1,1,1,2,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,2,0,1,2,1,1,1,2,1,0,1,1,0,1,1,1,1,2,1,0,1,1,1,0,1,2,1,0,1,0,1,1,0,1,2,2,1,2,1,0,2,1,0,0,1,2,2,2,1,0,1,1,2,1,2,1,0,2,1,1,1,2,1,2,2,2,1,1,2,2,2,1,2,1,2,1,2,1,2,1,0,0,2,2,1,2,2,2,0,1,0,0,1,1,2,2,2,1,2,2,2,2,2,2,2"
expectimax,19,967196436,5352,512,364,False,245.0,,,"0,1,2,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,2,1,0,1,0,1,0,0,2,1,0,1,2,1,1,1,2,1,1,1,1,1,2,1,2,2,1,0,1,1,2,1,0,0,1,1,2,1,1,1,2,2,1,2,1,2,1,2,2,1,1,2,1,1,2,1,0,1,2,2,2,0,2,1,2,1,2,0,2,1,2,1,1,1,1,0,2,1,2,2,0,2,1,2,1,1,1,1,2,1,2,2,1,1,2,1,2,1,0,1,0,1,0,2,0,0,0,1,1,1,1,1,1,1,0,0,1,2,1,1,1,0,1,2,2,1,2,0,2,1,2,2,1,2,0,2,1,1,2,1,1,0,1,1,1,2,0,1,0,1,2,1,1,1,1,0,1,1,1,1,1,0,1,2,1,1,0,1,1,0,1,1,2,0,1,0,2,1,2,1,0,2,1,1,2,1,0,1,0,1,2,1,0,0,1,0,1,0,0,0,1,0,0,1,0,2,1,2,1,0,0,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,2,2,2,1,1,0,1,0,1,0,1,2,0,2,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,2,1,2,1,2,1,1,0,1,2,1,0,1,0,1,2,1,1,2,1,1,1,2,0,2,1,1,2,0,1,1,0,0,1,1,0,0,0,2,1,2,1,2,2,1,1,2,2,1,0,2,1,2,1,2,1,2,0,1,1,2,2,1,2,0,0,2,0,0,2,0,0,2,2,2"
expectimax,20,1074497555,4028,256,327,False,,,,"1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,2,1,2,1,1,1,0,0,1,1,1,1,1,1,0,1,2,1,2,1,2,1,1,1,1,1,1,2,2,1,0,1,1,1,2,2,2,1,0,2,1,2,0,1,2,1,1,2,1,2,1,2,2,2,0,2,1,1,0,1,1,0,1,1,2,1,1,0,2,1,2,1,2,1,0,1,2,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,2,2,1,2,2,1,0,1,2,1,0,1,0,0,1,0,1,1,2,1,1,0,1,1,1,2,1,2,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,2,1,0,1,1,2,2,1,2,0,1,2,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,2,1,2,1,2,2,2,1,1,1,0,1,0,0,0,1,0,0,0,0,1,2,1,2,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,2,1,0,1,2,1,0,0,1,1,1,1,2,1,0,0,1,2,1,0,2,0,1,0,1,1,0,0,2,2,2,1,0,1,0,0,2,0,1,2,1,0,1,2,1,0,1,0,1,2,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,2,0,1,2,0,1,0,2,0,2,1,0,0,1,2,1,0,2,0,1,0,0,1,2,0,2,1,0,0,0,0,1,1,0,2,1"
expectimax,21,796282693,3900,256,319,False,,,,"1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,2,1,2,0,1,2,1,1,1,2,1,1,1,0,2,1,2,1,1,1,0,1,1,0,1,1,0,1,2,1,1,2,2,2,0,2,1,0,0,1,2,0,1,0,1,0,1,1,1,2,1,2,1,1,1,2,2,1,1,2,0,1,0,2,0,1,0,1,2,0,1,1,1,0,0,1,0,1,1,2,1,0,1,1,1,0,1,1,0,0,0,0,2,0,1,2,1,2,1,2,1,2,0,2,1,1,0,1,2,2,2,1,1,1,0,2,0,1,1,1,1,1,2,1,2,1,0,1,0,0,1,2,2,1,1,2,0,1,0,1,1,0,0,1,1,0,0,1,2,1,1,1,2,1,1,1,1,2,1,2,2,1,1,1,0,1,1,1,2,1,2,1,2,1,0,1,1,0,1,1,0,1,1,1,0,2,1,0,1,2,1,2,2,2,1,1,0,1,1,1,1,2,1,0,1,1,2,1,1,1,0,0,1,0,1,1,2,0,2,1,1,0,1,2,1,2,1,0,0,2,1,1,1,1,1,1,0,1,2,2,1,1,2,0,1,2,0,1,1,1,0,1,0,1,0,0,1,0,0,1,2,1,0,1,1,2,1,0,1,0,0,2,1,0,1,1,0,0,0,2,0,2,1,0,0,1,0,2,1"
expectimax,22,392022359,6908,512,471,False,264.0,,,"1,0,1,2,1,1,1,1,2,1,1,1,0,1,1,1,1,1,0,2,0,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,1,2,1,2,2,1,1,2,2,1,1,1,1,0,1,2,1,0,0,0,1,1,1,1,2,1,1,1,1,1,1,1,2,1,0,1,1,1,0,2,1,1,0,0,1,1,1,2,1,2,1,2,2,1,0,1,2,1,1,0,1,2,0,1,2,1,2,1,1,2,2,1,1,2,1,2,1,1,1,1,2,1,1,1,2,1,1,1,2,1,2,0,0,0,1,2,1,2,1,2,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,2,1,1,0,1,0,2,1,1,0,1,1,0,1,1,0,1,2,1,0,1,1,1,1,1,0,1,0,0,2,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,2,1,0,1,2,1,1,2,1,2,2,0,1,0,1,0,2,2,1,2,2,1,2,2,1,2,1,1,2,1,2,1,1,2,2,1,2,2,1,2,1,0,1,0,1,2,0,1,0,0,1,0,1,1,2,1,1,0,1,0,1,0,1,2,1,1,1,1,2,1,1,1,2,2,1,1,0,2,2,2,1,1,1,0,0,1,1,2,1,0,2,1,0,1,1,0,2,1,2,1,1,1,0,1,1,2,2,1,1,2,1,0,0,1,2,1,2,2,1,1,2,2,1,0,1,2,1,1,2,1,1,2,0,2,2,0,1,2,0,2,1,1,2,0,1,2,1,2,1,0,0,2,1,0,1,0,0,1,0,0,0,0,0,1,1,2,0,1,0,1,0,0,1,2,1,2,1,0,1,2,1,0,1,2,1,1,2,1,1,0,0,1,1,1,0,1,2,1,2,2,1,0,2,1,2,0,2,1,2,2,2,1,2,1,1,0,2,2,1,2,1,1,2,0,1,1,1,1,2,1,2,1,0,0,0,0,2,1,1,2,1,2,2,1,2,1,0,2,2,2,2,2,2,2,2,2,2"
expectimax,23,1990212658,3328,256,284,False,,,,"1,1,0,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,2,1,1,2,1,2,1,1,0,0,1,1,2,1,2,1,1,2,1,1,2,1,0,1,1,1,1,2,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,2,1,1,2,1,2,1,2,1,1,2,2,2,0,1,2,1,1,0,1,2,1,2,1,2,2,2,1,1,2,0,1,0,0,1,2,1,1,0,2,1,2,1,1,1,1,0,1,2,1,2,1,1,1,2,2,2,1,0,1,0,1,1,0,1,2,1,1,0,2,1,0,0,1,2,1,0,1,1,0,1,0,1,2,1,1,0,1,1,1,0,1,1,1,1,1,2,2,1,2,1,2,1,1,0,2,0,1,1,0,1,0,2,1,0,1,3,1,2,1,2,1,2,1,1,0,1,1,2,2,2,1,2,1,1,2,2,1,0,1,1,1,1,2,1,2,1,2,1,2,1,2,1,1,2,2,1,1,1,2,2,2,1,2,2,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,2,2,1,1,2,2,1,2,1,2,1,1,1,1,1,2,1,1,0"
expectimax,24,1678403330,2236,128,214,False,,,,"1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,2,0,1,1,0,1,1,2,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,3,1,1,1,1,0,2,1,1,1,0,0,1,2,1,0,1,0,1,2,1,1,2,1,1,1,2,1,2,1,0,1,1,1,1,2,1,1,2,1,0,1,2,1,1,2,1,2,1,1,1,2,2,2,1,2,1,2,2,2,1,2,1,1,1,1,2,2,1,0,1,1,1,1,1,2,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,2,1,0,0,2,0,1,1,0,1,1,1,1,2,0,1,1,1,0,2,0,1,0,1,0,0,1,0,2,1,1,2,1,1,0,1,2,0,2,1,1,0,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2"
expectimax,25,1382689815,1024,64,121,False,,,,"1,1,2,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,2,1,1,1,1,1,0,1,0,2,0,1,2,1,0,1,1,1,2,2,1,0,1,0,1,1,1,0,1,2,0,1,2,1,0,2,2,1,2,2,1,2,1,1,2,0,1,2,2,0,1,2,0,1,0,1,2,2,2,1,1,2,1,1,0,2,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,2,1,0,1,2,1,2,2,2"
expectimax,26,864178266,10548,1024,621,False,256.0,495.0,,"0,1,1,0,1,1,0,1,1,0,1,2,0,1,1,0,1,0,1,2,0,1,0,1,1,1,1,1,1,2,1,1,0,0,1,1,1,0,2,0,0,1,0,1,0,1,1,2,0,1,1,2,1,2,1,0,1,2,2,1,2,2,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,2,1,1,1,0,1,0,0,0,1,2,1,2,1,2,0,1,2,1,1,1,1,0,1,2,1,2,1,1,1,1,2,2,0,1,1,1,0,1,2,1,0,2,1,0,1,1,0,2,1,0,0,1,1,1,1,1,0,1,1,1,0,0,2,1,1,0,1,2,2,1,0,1,1,2,1,2,1,1,2,1,1,2,1,0,1,1,2,1,2,1,1,0,0,0,1,2,2,0,2,1,0,1,2,1,0,1,0,0,2,1,1,2,1,1,2,2,1,2,1,1,2,1,3,1,1,0,0,0,1,0,1,0,1,0,1,0,3,1,2,1,2,1,2,1,0,1,0,1,0,1,1,0,1,1,1,2,0,0,1,0,1,0,0,0,0,0,1,2,1,1,2,1,0,0,1,1,2,1,2,1,2,1,1,1,1,2,1,1,2,1,2,2,2,1,2,0,1,2,2,0,0,1,1,1,2,1,2,0,0,1,0,1,1,0,1,1,0,3,1,1,0,1,2,1,2,0,1,2,1,2,1,2,1,2,1,2,1,1,2,1,0,1,2,1,1,2,1,2,1,2,1,2,0,1,1,2,1,1,2,2,1,2,2,2,1,1,2,1,0,2,1,0,1,1,1,0,1,1,1,2,1,1,2,1,0,1,2,1,0,1,0,1,1,1,2,1,1,2,0,1,2,1,1,1,2,0,1,1,1,0,1,2,1,2,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,0,1,2,2,2,1,1,2,1,1,2,2,1,0,1,1,1,2,1,1,2,1,1,2,2,2,2,1,0,2,1,1,1,1,0,1,1,2,2,0,1,1,1,1,0,1,0,1,2,1,1,2,1,1,2,1,0,1,1,2,1,0,1,1,1,0,1,2,2,2,1,1,1,1,2,2,2,1,0,2,1,0,0,1,0,1,1,0,2,1,0,1,1,2,1,0,1,0,1,1,1,1,2,1,2,0,1,1,2,1,2,0,1,2,1,1,1,1,2,2,1,0,2,1,0,0,1,2,1,0,1,2,1,1,2,2,2,0,1,2,1,0,1,1,0,2,2,2,2,1,1,1,1,1,1,2,1,2,1,2,2,2,2,0,1,1,2,2,1,2,2,2,2,1,2,1,0,1,1,2,1,0,1,1,1,1,1,0,1,2,0,0,1,0,2,1,1,0,0,0,1,0,0,1,0,0,2,2,2"
expectimax,27,1766867109,3244,256,271,False,,,,"1,1,1,1,1,2,1,1,0,1,0,1,1,1,0,1,0,1,2,0,1,0,1,1,1,1,0,2,1,0,1,2,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,2,1,1,0,1,1,0,1,2,1,0,0,2,0,1,0,1,1,1,0,1,1,1,2,1,2,1,2,1,1,1,2,1,1,2,1,1,1,0,1,0,1,2,1,2,1,2,2,1,2,1,1,2,1,2,2,0,1,1,2,1,0,1,0,2,1,2,2,1,1,2,2,1,1,2,1,1,0,1,1,0,0,0,1,1,2,1,0,1,2,1,1,0,1,2,2,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,2,1,1,2,1,1,2,0,1,1,0,1,2,2,1,2,1,2,2,1,1,0,1,1,1,1,2,1,1,1,1,1,0,1,2,1,0,2,0,2,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,2,1,1,1,2,1,1,0,1,2,1,0,1,0,0,2,1,0,1,1,2,1,1,1,1,1,1,1,0,1,0,2,1,1,0,0,0,1,1,0,0,2,2"
expectimax,28,1171300112,2120,256,183,False,,,,"1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,1,2,0,1,0,1,0,1,1,1,1,1,1,1,1,2,1,0,1,1,1,1,0,1,1,1,0,0,2,1,1,1,1,2,1,1,1,1,1,0,0,1,0,0,1,2,2,1,0,0,1,1,0,1,0,1,0,1,0,0,1,3,1,0,1,0,1,1,0,1,0,1,0,2,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,2,1,2,1,0,1,0,0,2,1,0,0,0,1,0,1,1,2,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,3,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,2,2,2"
